Player,MP,FG,FGA,3P,3PA,FT,FTA,TRB,AST,STL,BLK,TOV,PTS,Pos,height in inches,weight,3Pper min,FTper min,TRBper min,ASTper min,STLper min,BLKper min,TOVper min,PTSper min,3P per min,FT per min,TRB per min,AST per min,STL per min,BLK per min,TOV per min,PTS per min,FG%,3P%,FT%
Sean Kilpatrick,3058.0,558.0,1295.0,187.0,549.0,328.0,380.0,398.0,219.0,73.0,10.0,200.0,1631.0,SG,76,210.0,0.06115107913669065,0.10725964682799215,0.1301504251144539,0.07161543492478745,0.023871811641595814,0.0032701111837802484,0.06540222367560497,0.5333551340745586,0.06115107913669065,0.10725964682799215,0.1301504251144539,0.07161543492478745,0.023871811641595814,0.0032701111837802484,0.06540222367560497,0.5333551340745586,0.4308880308880309,0.3406193078324226,0.8631578947368421
Sean Lampley,550.0,69.0,149.0,0.0,4.0,65.0,94.0,94.0,33.0,7.0,4.0,28.0,203.0,SF,79,227.0,0.0,0.11818181818181818,0.1709090909090909,0.06,0.012727272727272728,0.007272727272727273,0.05090909090909091,0.3690909090909091,0.0,0.11818181818181818,0.1709090909090909,0.06,0.012727272727272728,0.007272727272727273,0.05090909090909091,0.3690909090909091,0.46308724832214765,0.0,0.6914893617021277
Sean Marks,2275.0,259.0,578.0,5.0,25.0,115.0,173.0,501.0,50.0,33.0,87.0,116.0,638.0,PF,82,250.0,0.002197802197802198,0.05054945054945055,0.22021978021978023,0.02197802197802198,0.014505494505494506,0.03824175824175824,0.05098901098901099,0.2804395604395604,0.002197802197802198,0.05054945054945055,0.22021978021978023,0.02197802197802198,0.014505494505494506,0.03824175824175824,0.05098901098901099,0.2804395604395604,0.44809688581314877,0.2,0.6647398843930635
Sean May,1868.0,324.0,708.0,3.0,13.0,170.0,228.0,481.0,115.0,53.0,47.0,134.0,821.0,PF,81,266.0,0.0016059957173447537,0.09100642398286937,0.2574946466809422,0.06156316916488223,0.028372591006423982,0.025160599571734475,0.07173447537473233,0.43950749464668093,0.0016059957173447537,0.09100642398286937,0.2574946466809422,0.06156316916488223,0.028372591006423982,0.025160599571734475,0.07173447537473233,0.43950749464668093,0.4576271186440678,0.23076923076923078,0.7456140350877193
Sean Rooks,15272.0,1908.0,4161.0,3.0,30.0,1422.0,2034.0,3229.0,707.0,292.0,551.0,906.0,5241.0,C,82,250.0,0.0001964379256155055,0.09311157674174961,0.21143268727082243,0.046293871136720795,0.019119958093242535,0.03607909900471451,0.05932425353588266,0.3431770560502881,0.0001964379256155055,0.09311157674174961,0.21143268727082243,0.046293871136720795,0.019119958093242535,0.03607909900471451,0.05932425353588266,0.3431770560502881,0.4585436193222783,0.1,0.6991150442477876
Sean Singletary,606.0,62.0,170.0,20.0,50.0,36.0,42.0,70.0,58.0,22.0,0.0,46.0,180.0,PG,72,185.0,0.033003300330033,0.0594059405940594,0.11551155115511551,0.09570957095709572,0.036303630363036306,0.0,0.07590759075907591,0.297029702970297,0.033003300330033,0.0594059405940594,0.11551155115511551,0.09570957095709572,0.036303630363036306,0.0,0.07590759075907591,0.297029702970297,0.36470588235294116,0.4,0.8571428571428571
Sean Williams,2085.0,243.0,470.0,0.0,1.0,135.0,210.0,497.0,52.0,51.0,170.0,130.0,621.0,C,82,235.0,0.0,0.06474820143884892,0.2383693045563549,0.024940047961630695,0.02446043165467626,0.0815347721822542,0.06235011990407674,0.29784172661870506,0.0,0.06474820143884892,0.2383693045563549,0.024940047961630695,0.02446043165467626,0.0815347721822542,0.06235011990407674,0.29784172661870506,0.5170212765957447,0.0,0.6428571428571429
Sebastian Telfair,13788.0,1737.0,4463.0,427.0,1339.0,821.0,1056.0,1027.0,2239.0,474.0,91.0,973.0,4722.0,PG,72,165.0,0.03096895851465042,0.05954453147664636,0.07448505947200464,0.16238758340586018,0.034377719756309835,0.006599941978532057,0.07056861038584276,0.34247171453437775,0.03096895851465042,0.05954453147664636,0.07448505947200464,0.16238758340586018,0.034377719756309835,0.006599941978532057,0.07056861038584276,0.34247171453437775,0.3892000896258122,0.3188946975354742,0.7774621212121212
Sedale Threatt,24937.0,4369.0,9034.0,198.0,701.0,1463.0,1798.0,1905.0,4032.0,1272.0,157.0,1448.0,10399.0,PG,74,175.0,0.007940008822232024,0.05866784296426996,0.07639250912298994,0.1616874523799976,0.0510085415246421,0.0062958655812647875,0.0580663271444039,0.4170108673858122,0.007940008822232024,0.05866784296426996,0.07639250912298994,0.1616874523799976,0.0510085415246421,0.0062958655812647875,0.0580663271444039,0.4170108673858122,0.4836174452069958,0.28245363766048504,0.8136818687430478
Sedric Toney,2608.0,254.0,697.0,57.0,164.0,188.0,242.0,183.0,435.0,87.0,1.0,209.0,753.0,PG,74,178.0,0.021855828220858894,0.07208588957055215,0.07016871165644172,0.16679447852760737,0.033358895705521474,0.0003834355828220859,0.08013803680981595,0.2887269938650307,0.021855828220858894,0.07208588957055215,0.07016871165644172,0.16679447852760737,0.033358895705521474,0.0003834355828220859,0.08013803680981595,0.2887269938650307,0.36441893830703015,0.3475609756097561,0.7768595041322314
Semaj Christon,973.0,77.0,223.0,12.0,63.0,17.0,31.0,88.0,130.0,28.0,6.0,43.0,183.0,PG,75,190.0,0.012332990750256937,0.017471736896197326,0.09044193216855087,0.13360739979445016,0.02877697841726619,0.006166495375128468,0.044193216855087356,0.1880781089414183,0.012332990750256937,0.017471736896197326,0.09044193216855087,0.13360739979445016,0.02877697841726619,0.006166495375128468,0.044193216855087356,0.1880781089414183,0.3452914798206278,0.19047619047619047,0.5483870967741935
Serge Ibaka,19943.0,3500.0,6852.0,430.0,1146.0,970.0,1265.0,4951.0,459.0,306.0,1548.0,881.0,8400.0,PF,82,235.0,0.021561450132878704,0.048638620067191496,0.24825753397181968,0.02301559444416587,0.015343729629443916,0.07762122047836334,0.04417590131875846,0.4212004212004212,0.021561450132878704,0.048638620067191496,0.24825753397181968,0.02301559444416587,0.015343729629443916,0.07762122047836334,0.04417590131875846,0.4212004212004212,0.5107997664915354,0.37521815008726006,0.766798418972332
Sergei Bazarevich,74.0,11.0,22.0,1.0,6.0,7.0,9.0,7.0,14.0,1.0,1.0,7.0,30.0,PG,74,168.0,0.013513513513513514,0.0945945945945946,0.0945945945945946,0.1891891891891892,0.013513513513513514,0.013513513513513514,0.0945945945945946,0.40540540540540543,0.013513513513513514,0.0945945945945946,0.0945945945945946,0.1891891891891892,0.013513513513513514,0.013513513513513514,0.0945945945945946,0.40540540540540543,0.5,0.16666666666666666,0.7777777777777778
Sergei Monia,686.0,58.0,174.0,18.0,68.0,20.0,28.0,104.0,38.0,14.0,10.0,24.0,154.0,SF,80,220.0,0.026239067055393587,0.029154518950437316,0.15160349854227406,0.05539358600583091,0.02040816326530612,0.014577259475218658,0.03498542274052478,0.22448979591836735,0.026239067055393587,0.029154518950437316,0.15160349854227406,0.05539358600583091,0.02040816326530612,0.014577259475218658,0.03498542274052478,0.22448979591836735,0.3333333333333333,0.2647058823529412,0.7142857142857143
Sergey Karasev,1110.0,96.0,243.0,31.0,110.0,64.0,76.0,140.0,87.0,32.0,4.0,57.0,287.0,SF,79,208.0,0.027927927927927927,0.05765765765765766,0.12612612612612611,0.07837837837837838,0.02882882882882883,0.0036036036036036037,0.051351351351351354,0.2585585585585586,0.027927927927927927,0.05765765765765766,0.12612612612612611,0.07837837837837838,0.02882882882882883,0.0036036036036036037,0.051351351351351354,0.2585585585585586,0.3950617283950617,0.2818181818181818,0.8421052631578947
Sergio Rodriguez,6329.0,843.0,2002.0,234.0,691.0,261.0,354.0,614.0,1395.0,261.0,18.0,605.0,2181.0,PG,75,176.0,0.03697266550797915,0.04123874229736135,0.09701374624743245,0.22041396745141412,0.04123874229736135,0.0028440511929214724,0.09559172065097171,0.34460420287565174,0.03697266550797915,0.04123874229736135,0.09701374624743245,0.22041396745141412,0.04123874229736135,0.0028440511929214724,0.09559172065097171,0.34460420287565174,0.4210789210789211,0.3386396526772793,0.7372881355932204
Seth Curry,2755.0,442.0,936.0,189.0,436.0,130.0,154.0,242.0,256.0,105.0,10.0,128.0,1203.0,PG,74,185.0,0.06860254083484574,0.047186932849364795,0.08784029038112523,0.09292196007259527,0.038112522686025406,0.003629764065335753,0.04646098003629764,0.4366606170598911,0.06860254083484574,0.047186932849364795,0.08784029038112523,0.09292196007259527,0.038112522686025406,0.003629764065335753,0.04646098003629764,0.4366606170598911,0.4722222222222222,0.4334862385321101,0.8441558441558441
Shabazz Muhammad,4354.0,856.0,1800.0,116.0,360.0,462.0,617.0,694.0,137.0,72.0,21.0,177.0,2290.0,SG,78,223.0,0.0266421681212678,0.10610932475884244,0.15939366100137806,0.03146531924666973,0.016536518144235186,0.00482315112540193,0.040652273771244835,0.5259531465319247,0.0266421681212678,0.10610932475884244,0.15939366100137806,0.03146531924666973,0.016536518144235186,0.00482315112540193,0.040652273771244835,0.5259531465319247,0.47555555555555556,0.32222222222222224,0.7487844408427877
Shabazz Napier,2124.0,228.0,612.0,111.0,314.0,115.0,150.0,229.0,294.0,95.0,7.0,168.0,682.0,PG,73,175.0,0.052259887005649715,0.054143126177024485,0.10781544256120527,0.1384180790960452,0.04472693032015066,0.003295668549905838,0.07909604519774012,0.3210922787193974,0.052259887005649715,0.054143126177024485,0.10781544256120527,0.1384180790960452,0.04472693032015066,0.003295668549905838,0.07909604519774012,0.3210922787193974,0.37254901960784315,0.3535031847133758,0.7666666666666667
Shammond Williams,7995.0,991.0,2495.0,379.0,1061.0,413.0,516.0,749.0,1147.0,310.0,22.0,492.0,2774.0,PG,73,201.0,0.04740462789243277,0.051657285803627266,0.09368355222013759,0.14346466541588493,0.03877423389618512,0.0027517198248905566,0.06153846153846154,0.34696685428392743,0.04740462789243277,0.051657285803627266,0.09368355222013759,0.14346466541588493,0.03877423389618512,0.0027517198248905566,0.06153846153846154,0.34696685428392743,0.3971943887775551,0.35721017907634306,0.8003875968992248
Shandon Anderson,17117.0,2094.0,4583.0,312.0,1001.0,1082.0,1458.0,2443.0,1077.0,596.0,194.0,1008.0,5582.0,SG,78,208.0,0.018227493135479347,0.06321201145060466,0.1427236081088976,0.06291990418881814,0.03481918560495414,0.011333761757317286,0.058888823976164045,0.32610854705847986,0.018227493135479347,0.06321201145060466,0.1427236081088976,0.06291990418881814,0.03481918560495414,0.011333761757317286,0.058888823976164045,0.32610854705847986,0.45690595679685797,0.3116883116883117,0.7421124828532236
Shane Battier,32379.0,3211.0,7328.0,1352.0,3521.0,1258.0,1699.0,4455.0,1902.0,1057.0,987.0,957.0,9032.0,SF,80,220.0,0.04175545878501498,0.038852342567713645,0.13758917817103677,0.05874177707773557,0.03264461533710121,0.03048272028166404,0.02955619382933383,0.27894623058154977,0.04175545878501498,0.038852342567713645,0.13758917817103677,0.05874177707773557,0.03264461533710121,0.03048272028166404,0.02955619382933383,0.27894623058154977,0.43818231441048033,0.38398182334564046,0.7404355503237199
Shane Heal,308.0,33.0,121.0,24.0,83.0,7.0,10.0,22.0,38.0,4.0,3.0,22.0,97.0,PG,72,180.0,0.07792207792207792,0.022727272727272728,0.07142857142857142,0.12337662337662338,0.012987012987012988,0.00974025974025974,0.07142857142857142,0.31493506493506496,0.07792207792207792,0.022727272727272728,0.07142857142857142,0.12337662337662338,0.012987012987012988,0.00974025974025974,0.07142857142857142,0.31493506493506496,0.2727272727272727,0.2891566265060241,0.7
Shane Larkin,4105.0,461.0,1071.0,86.0,262.0,160.0,210.0,398.0,639.0,214.0,22.0,268.0,1168.0,PG,71,175.0,0.02095006090133983,0.0389768574908648,0.09695493300852619,0.1556638246041413,0.05213154689403167,0.00535931790499391,0.06528623629719854,0.28453105968331305,0.02095006090133983,0.0389768574908648,0.09695493300852619,0.1556638246041413,0.05213154689403167,0.00535931790499391,0.06528623629719854,0.28453105968331305,0.4304388422035481,0.3282442748091603,0.7619047619047619
Shannon Brown,8297.0,1344.0,3211.0,299.0,900.0,510.0,642.0,852.0,522.0,330.0,100.0,458.0,3497.0,SG,76,205.0,0.036037121851271545,0.061468000482101964,0.1026877184524527,0.06291430637579848,0.03977341207665421,0.01205254911413764,0.05520067494275039,0.42147764252139325,0.036037121851271545,0.061468000482101964,0.1026877184524527,0.06291430637579848,0.03977341207665421,0.01205254911413764,0.05520067494275039,0.42147764252139325,0.4185611958891311,0.3322222222222222,0.794392523364486
Shaquille O'Neal,43666.0,11661.0,20015.0,1.0,22.0,6105.0,11590.0,13653.0,3119.0,771.0,2820.0,3491.0,29428.0,C,85,325.0,2.2901112994091514e-05,0.13981129482892868,0.31266889570833145,0.07142857142857142,0.017656758118444558,0.06458113864333806,0.07994778546237347,0.6739339531901251,2.2901112994091514e-05,0.13981129482892868,0.31266889570833145,0.07142857142857142,0.017656758118444558,0.06458113864333806,0.07994778546237347,0.6739339531901251,0.5826130402198352,0.045454545454545456,0.5267471958584987
Shareef Abdur-Rahim,31566.0,5935.0,12569.0,163.0,553.0,4379.0,5372.0,6878.0,2283.0,888.0,675.0,2320.0,16412.0,PF,81,225.0,0.0051637838180320595,0.13872521066970792,0.21789266932775772,0.07232465310777418,0.028131533928910855,0.021383767344611292,0.07349680035481214,0.5199265031996452,0.0051637838180320595,0.13872521066970792,0.21789266932775772,0.07232465310777418,0.028131533928910855,0.021383767344611292,0.07349680035481214,0.5199265031996452,0.4721934919245763,0.29475587703435807,0.8151526433358154
Sharone Wright,5965.0,1025.0,2217.0,2.0,15.0,586.0,937.0,1379.0,156.0,112.0,252.0,464.0,2638.0,C,83,260.0,0.00033528918692372173,0.09823973176865046,0.23118189438390613,0.026152556580050293,0.018776194467728415,0.04224643755238894,0.07778709136630343,0.44224643755238896,0.00033528918692372173,0.09823973176865046,0.23118189438390613,0.026152556580050293,0.018776194467728415,0.04224643755238894,0.07778709136630343,0.44224643755238896,0.46233649075327016,0.13333333333333333,0.6254002134471718
Shaun Livingston,17574.0,2169.0,4473.0,13.0,76.0,966.0,1203.0,2005.0,2594.0,592.0,307.0,1080.0,5317.0,PG,79,192.0,0.0007397291453283259,0.054967565722089454,0.11408899510640719,0.1476044156139752,0.033686127233412994,0.01746898827813816,0.06145442130419938,0.3025492204392853,0.0007397291453283259,0.054967565722089454,0.11408899510640719,0.1476044156139752,0.033686127233412994,0.01746898827813816,0.06145442130419938,0.3025492204392853,0.48490945674044267,0.17105263157894737,0.8029925187032418
Shavlik Randolph,1381.0,144.0,340.0,1.0,11.0,89.0,163.0,415.0,41.0,50.0,42.0,65.0,378.0,PF,82,240.0,0.000724112961622013,0.06444605358435916,0.3005068790731354,0.029688631426502535,0.036205648081100654,0.03041274438812455,0.04706734250543085,0.27371469949312094,0.000724112961622013,0.06444605358435916,0.3005068790731354,0.029688631426502535,0.036205648081100654,0.03041274438812455,0.04706734250543085,0.27371469949312094,0.4235294117647059,0.09090909090909091,0.5460122699386503
Shawn Bradley,24148.0,3506.0,7713.0,5.0,51.0,1640.0,2321.0,6517.0,688.0,621.0,2655.0,1372.0,8657.0,C,90,235.0,0.0002070564850091105,0.06791452708298824,0.2698774225608746,0.028490972337253603,0.025716415438131524,0.10994699353983767,0.05681629948649992,0.3584975981447739,0.0002070564850091105,0.06791452708298824,0.2698774225608746,0.028490972337253603,0.025716415438131524,0.10994699353983767,0.05681629948649992,0.3584975981447739,0.45455724102165174,0.09803921568627451,0.7065919862128393
Shawn Kemp,29293.0,5505.0,11278.0,33.0,119.0,4304.0,5805.0,8834.0,1704.0,1185.0,1279.0,2766.0,15347.0,PF,82,230.0,0.0011265490048817123,0.1469293005154815,0.30157375482197113,0.05817089407025569,0.04045335062984331,0.04366230840132455,0.09442528931826716,0.5239135629672618,0.0011265490048817123,0.1469293005154815,0.30157375482197113,0.05817089407025569,0.04045335062984331,0.04366230840132455,0.09442528931826716,0.5239135629672618,0.4881184607199858,0.2773109243697479,0.7414298018949181
Shawn Long,234.0,61.0,109.0,7.0,19.0,19.0,35.0,85.0,13.0,9.0,9.0,13.0,148.0,C,81,255.0,0.029914529914529916,0.0811965811965812,0.36324786324786323,0.05555555555555555,0.038461538461538464,0.038461538461538464,0.05555555555555555,0.6324786324786325,0.029914529914529916,0.0811965811965812,0.36324786324786323,0.05555555555555555,0.038461538461538464,0.038461538461538464,0.05555555555555555,0.6324786324786325,0.5596330275229358,0.3684210526315789,0.5428571428571428
Shawn Marion,44882.0,8071.0,16631.0,867.0,2641.0,2554.0,3174.0,11333.0,2475.0,1972.0,1384.0,1941.0,19563.0,SF,79,220.0,0.019317320975001114,0.056904772514593825,0.25250657279087385,0.055144601399224634,0.043937435943139785,0.030836415489505817,0.04324673588521011,0.4358762978476895,0.019317320975001114,0.056904772514593825,0.25250657279087385,0.055144601399224634,0.043937435943139785,0.030836415489505817,0.04324673588521011,0.4358762978476895,0.48529853887318863,0.3282847406285498,0.8046628859483301
Shawn Respert,3756.0,504.0,1192.0,148.0,435.0,206.0,252.0,365.0,278.0,145.0,10.0,203.0,1362.0,SG,73,195.0,0.039403620873269436,0.05484558040468584,0.09717784877529287,0.07401490947816826,0.038604898828541,0.0026624068157614484,0.0540468583599574,0.36261980830670926,0.039403620873269436,0.05484558040468584,0.09717784877529287,0.07401490947816826,0.038604898828541,0.0026624068157614484,0.0540468583599574,0.36261980830670926,0.4228187919463087,0.34022988505747126,0.8174603174603174
Shawne Williams,6455.0,771.0,1912.0,339.0,990.0,229.0,297.0,1111.0,264.0,152.0,177.0,227.0,2110.0,SF,81,225.0,0.05251742835011619,0.03547637490317583,0.1721146398140976,0.04089852827265685,0.023547637490317585,0.027420604182804027,0.03516653756777692,0.3268783888458559,0.05251742835011619,0.03547637490317583,0.1721146398140976,0.04089852827265685,0.023547637490317585,0.027420604182804027,0.03516653756777692,0.3268783888458559,0.40324267782426776,0.3424242424242424,0.7710437710437711
Shayne Whittington,149.0,24.0,53.0,1.0,8.0,19.0,25.0,41.0,9.0,6.0,3.0,10.0,68.0,PF,83,250.0,0.006711409395973154,0.12751677852348994,0.2751677852348993,0.06040268456375839,0.040268456375838924,0.020134228187919462,0.06711409395973154,0.4563758389261745,0.006711409395973154,0.12751677852348994,0.2751677852348993,0.06040268456375839,0.040268456375838924,0.020134228187919462,0.06711409395973154,0.4563758389261745,0.4528301886792453,0.125,0.76
Shelden Williams,7785.0,855.0,1865.0,2.0,13.0,611.0,832.0,2193.0,226.0,246.0,229.0,416.0,2323.0,PF,81,250.0,0.0002569043031470777,0.07848426461143224,0.2816955684007707,0.029030186255619782,0.03159922928709056,0.029415542710340397,0.05343609505459217,0.2983943481053308,0.0002569043031470777,0.07848426461143224,0.2816955684007707,0.029030186255619782,0.03159922928709056,0.029415542710340397,0.05343609505459217,0.2983943481053308,0.4584450402144772,0.15384615384615385,0.734375
Shelton Jones,1364.0,186.0,418.0,0.0,2.0,116.0,160.0,226.0,84.0,42.0,30.0,94.0,488.0,SF,81,210.0,0.0,0.08504398826979472,0.1656891495601173,0.06158357771260997,0.030791788856304986,0.021994134897360705,0.0689149560117302,0.35777126099706746,0.0,0.08504398826979472,0.1656891495601173,0.06158357771260997,0.030791788856304986,0.021994134897360705,0.0689149560117302,0.35777126099706746,0.4449760765550239,0.0,0.725
Shelvin Mack,7255.0,1064.0,2476.0,265.0,821.0,292.0,395.0,795.0,1221.0,248.0,15.0,534.0,2685.0,PG,75,203.0,0.03652653342522398,0.040248104755341144,0.10957960027567196,0.16829772570640938,0.03418332184700207,0.002067539627842867,0.07360441075120606,0.3700895933838732,0.03652653342522398,0.040248104755341144,0.10957960027567196,0.16829772570640938,0.03418332184700207,0.002067539627842867,0.07360441075120606,0.3700895933838732,0.4297253634894992,0.3227771010962241,0.739240506329114
Sherell Ford,139.0,30.0,80.0,4.0,25.0,26.0,34.0,24.0,5.0,8.0,1.0,6.0,90.0,SF,79,210.0,0.02877697841726619,0.18705035971223022,0.17266187050359713,0.03597122302158273,0.05755395683453238,0.007194244604316547,0.04316546762589928,0.6474820143884892,0.02877697841726619,0.18705035971223022,0.17266187050359713,0.03597122302158273,0.05755395683453238,0.007194244604316547,0.04316546762589928,0.6474820143884892,0.375,0.16,0.7647058823529411
Sherman Douglas,24235.0,3797.0,7824.0,195.0,696.0,1834.0,2687.0,1915.0,5144.0,873.0,90.0,2023.0,9623.0,PG,72,180.0,0.008046214153084381,0.07567567567567568,0.07901794924695688,0.21225500309469775,0.03602228182380854,0.003713637301423561,0.08347431400866516,0.39707035279554365,0.008046214153084381,0.07567567567567568,0.07901794924695688,0.21225500309469775,0.03602228182380854,0.003713637301423561,0.08347431400866516,0.39707035279554365,0.48530163599182,0.2801724137931034,0.6825455898771865
Sherron Collins,66.0,7.0,25.0,2.0,10.0,1.0,1.0,5.0,8.0,2.0,0.0,4.0,17.0,PG,71,205.0,0.030303030303030304,0.015151515151515152,0.07575757575757576,0.12121212121212122,0.030303030303030304,0.0,0.06060606060606061,0.25757575757575757,0.030303030303030304,0.015151515151515152,0.07575757575757576,0.12121212121212122,0.030303030303030304,0.0,0.06060606060606061,0.25757575757575757,0.28,0.2,1.0
Sidney Green,13576.0,2027.0,4475.0,1.0,29.0,1118.0,1512.0,4246.0,659.0,375.0,228.0,1058.0,5173.0,PF,81,220.0,7.365939893930465e-05,0.0823512080141426,0.31275780789628754,0.048541543901001766,0.027622274602239247,0.01679434295816146,0.07793164407778433,0.381040070713023,7.365939893930465e-05,0.0823512080141426,0.31275780789628754,0.048541543901001766,0.027622274602239247,0.01679434295816146,0.07793164407778433,0.381040070713023,0.4529608938547486,0.034482758620689655,0.7394179894179894
Sidney Lowe,3612.0,208.0,567.0,4.0,31.0,170.0,220.0,351.0,799.0,202.0,9.0,204.0,590.0,PG,72,195.0,0.0011074197120708748,0.04706533776301218,0.09717607973421927,0.22120708748615725,0.055924695459579184,0.0024916943521594683,0.05647840531561462,0.16334440753045404,0.0011074197120708748,0.04706533776301218,0.09717607973421927,0.22120708748615725,0.055924695459579184,0.0024916943521594683,0.05647840531561462,0.16334440753045404,0.36684303350970016,0.12903225806451613,0.7727272727272727
Sidney Moncrief,23150.0,4117.0,8198.0,110.0,387.0,3587.0,4319.0,3575.0,2793.0,924.0,228.0,1551.0,11931.0,SG,75,180.0,0.004751619870410367,0.15494600431965444,0.15442764578833693,0.12064794816414687,0.03991360691144708,0.009848812095032397,0.06699784017278618,0.515377969762419,0.004751619870410367,0.15494600431965444,0.15442764578833693,0.12064794816414687,0.03991360691144708,0.009848812095032397,0.06699784017278618,0.515377969762419,0.5021956574774336,0.2842377260981912,0.8305163232229683
Sidney Wicks,3229.0,335.0,782.0,0.0,2.0,159.0,302.0,632.0,324.0,116.0,92.0,261.0,829.0,PF,80,225.0,0.0,0.049241251161350266,0.19572623103127904,0.10034066274388355,0.03592443480953856,0.02849179312480644,0.08082997832146176,0.25673583152678847,0.0,0.049241251161350266,0.19572623103127904,0.10034066274388355,0.03592443480953856,0.02849179312480644,0.08082997832146176,0.25673583152678847,0.42838874680306904,0.0,0.5264900662251656
Skal Labissiere,612.0,117.0,218.0,3.0,8.0,52.0,74.0,162.0,27.0,16.0,13.0,37.0,289.0,PF,83,225.0,0.004901960784313725,0.08496732026143791,0.2647058823529412,0.04411764705882353,0.026143790849673203,0.021241830065359478,0.06045751633986928,0.4722222222222222,0.004901960784313725,0.08496732026143791,0.2647058823529412,0.04411764705882353,0.026143790849673203,0.021241830065359478,0.06045751633986928,0.4722222222222222,0.536697247706422,0.375,0.7027027027027027
Sleepy Floyd,30145.0,5094.0,11511.0,542.0,1696.0,3297.0,4027.0,2927.0,5857.0,1273.0,244.0,2580.0,14027.0,PG,75,170.0,0.01797976447172002,0.1093713717034334,0.09709736274672416,0.19429424448498922,0.04222922541051584,0.008094211311992039,0.08558633272516172,0.4653176314480013,0.01797976447172002,0.1093713717034334,0.09709736274672416,0.19429424448498922,0.04222922541051584,0.008094211311992039,0.08558633272516172,0.4653176314480013,0.44253322908522286,0.31957547169811323,0.8187236155947355
Sly Williams,6617.0,1322.0,2765.0,11.0,68.0,672.0,971.0,1287.0,603.0,328.0,55.0,540.0,3327.0,SF,79,210.0,0.0016623847665105033,0.10155659664500528,0.1944990176817289,0.0911289103823485,0.04956929121958591,0.008311923832552517,0.08160797944687925,0.5027958289254949,0.0016623847665105033,0.10155659664500528,0.1944990176817289,0.0911289103823485,0.04956929121958591,0.008311923832552517,0.08160797944687925,0.5027958289254949,0.47811934900542497,0.16176470588235295,0.6920700308959835
Smush Parker,7805.0,990.0,2356.0,310.0,929.0,392.0,555.0,722.0,890.0,365.0,50.0,559.0,2682.0,PG,76,190.0,0.03971812940422806,0.05022421524663677,0.09250480461242794,0.11402946828955797,0.04676489429852659,0.0064061499039077515,0.07162075592568866,0.3436258808456118,0.03971812940422806,0.05022421524663677,0.09250480461242794,0.11402946828955797,0.04676489429852659,0.0064061499039077515,0.07162075592568866,0.3436258808456118,0.4202037351443124,0.333692142088267,0.7063063063063063
Solomon Hill,5847.0,544.0,1359.0,193.0,575.0,304.0,370.0,828.0,394.0,179.0,63.0,243.0,1585.0,SF,79,225.0,0.03300838036599966,0.051992474773388066,0.14161108260646485,0.06738498375235163,0.030613990080383104,0.0107747562852745,0.04155977424320164,0.2710791859073029,0.03300838036599966,0.051992474773388066,0.14161108260646485,0.06738498375235163,0.030613990080383104,0.0107747562852745,0.04155977424320164,0.2710791859073029,0.40029433406916853,0.3356521739130435,0.8216216216216217
Solomon Jones,3384.0,325.0,706.0,1.0,9.0,255.0,352.0,712.0,108.0,67.0,165.0,179.0,906.0,PF,82,230.0,0.0002955082742316785,0.07535460992907801,0.21040189125295508,0.031914893617021274,0.01979905437352246,0.04875886524822695,0.05289598108747045,0.26773049645390073,0.0002955082742316785,0.07535460992907801,0.21040189125295508,0.031914893617021274,0.01979905437352246,0.04875886524822695,0.05289598108747045,0.26773049645390073,0.4603399433427762,0.1111111111111111,0.7244318181818182
Sonny Parker,5065.0,790.0,1621.0,0.0,2.0,379.0,502.0,835.0,449.0,279.0,56.0,298.0,1959.0,SF,78,200.0,0.0,0.07482724580454096,0.1648568608094768,0.08864758144126357,0.05508390918065153,0.011056268509378084,0.05883514313919053,0.3867719644619941,0.0,0.07482724580454096,0.1648568608094768,0.08864758144126357,0.05508390918065153,0.011056268509378084,0.05883514313919053,0.3867719644619941,0.4873534855027761,0.0,0.7549800796812749
Sonny Weems,3834.0,556.0,1216.0,49.0,161.0,135.0,196.0,455.0,306.0,94.0,29.0,239.0,1296.0,SG,78,205.0,0.01278038601982264,0.035211267605633804,0.11867501304121023,0.07981220657276995,0.024517475221700575,0.007563901930099113,0.06233698487219614,0.3380281690140845,0.01278038601982264,0.035211267605633804,0.11867501304121023,0.07981220657276995,0.024517475221700575,0.007563901930099113,0.06233698487219614,0.3380281690140845,0.45723684210526316,0.30434782608695654,0.6887755102040817
Speedy Claxton,10414.0,1383.0,3364.0,53.0,279.0,989.0,1307.0,1014.0,1815.0,612.0,48.0,699.0,3808.0,PG,71,166.0,0.005089302861532552,0.09496831188784328,0.09736892644516996,0.17428461686191665,0.05876704436335702,0.004609179950067217,0.06712118302285384,0.3656616093719992,0.005089302861532552,0.09496831188784328,0.09736892644516996,0.17428461686191665,0.05876704436335702,0.004609179950067217,0.06712118302285384,0.3656616093719992,0.4111177170035672,0.18996415770609318,0.7566947207345065
Spencer Dinwiddie,1948.0,204.0,525.0,51.0,176.0,176.0,226.0,229.0,311.0,66.0,29.0,106.0,635.0,PG,78,200.0,0.026180698151950718,0.09034907597535935,0.1175564681724846,0.15965092402464065,0.033880903490759756,0.014887063655030801,0.054414784394250515,0.3259753593429158,0.026180698151950718,0.09034907597535935,0.1175564681724846,0.15965092402464065,0.033880903490759756,0.014887063655030801,0.054414784394250515,0.3259753593429158,0.38857142857142857,0.2897727272727273,0.7787610619469026
